holding_id,snapshot_id,security_name,isin,percentage_to_nav
63cbe0c9-d4db-4054-8fea-923ba86a957c,31b0a4d2-d7b9-4cc9-bc8b-6db0adb48781,Securitized Debt Instruments,,2.717513
3a321a3d-58ea-4175-80f1-f2a5aeab4f1b,bc438cab-df87-47a3-8f4e-540aa747a3af,Securitized Debt Instruments,,3.117406
6019f3ca-b619-429f-8779-38e653e78422,0ac649fc-965c-470f-a687-3d4f8dad3e43,Securitized Debt Instruments,,2.955162
6a5f41d8-6562-4a4a-bb37-98a15c825e48,0d66af3e-11f2-4745-ab5f-b4c38c202405,Securitized Debt Instruments,,6.240123
bc089e98-7e92-48b1-af9d-703a74084a04,71962331-e82a-4d97-9cde-e3bf14ae5b6a,Securitized Debt Instruments,,7.710545
fa8ef598-3e46-4822-9810-e7183884601d,303770e4-74f4-4f4c-9e89-d0ab3bafd01f,Securitized Debt Instruments,,1.813001
18f41696-a509-44d2-9192-637fc728c344,2a0a445d-88fa-418e-a241-e0a8f991a947,Securitized Debt Instruments,,0.223006
fac07817-eb83-4334-b00f-b4731ebd6c9d,f7d9748b-ac0b-4cbb-8aba-4b6195a24776,Securitized Debt Instruments,,5.657073
c4d21b2d-9536-43bb-b309-42a002bd35e4,928b5ddf-36f0-4613-86dd-eca77d155a94,Securitized Debt Instruments,,7.9013
e5fffe31-7986-4ee9-8522-c159aea9bf2c,70654eaf-d17f-4c1f-90b2-e5b62ab7d413,Securitized Debt Instruments,,7.900909
d09ad1c9-d750-45f1-a84c-5f022ccaf9ad,66a7f267-48ad-4912-ac39-f15c1061a409,Securitized Debt Instruments,,6.609575
1f9904a7-d2a7-409d-abbc-5e7abb323d21,fe8699d7-26ca-4d14-8db5-dadb75986d37,Securitized Debt Instruments,,2.721741
e53c02eb-d1c2-42a9-9e51-50c20cf4e7d9,3e516cb5-698b-4f84-9591-b1025b2e40d6,Securitized Debt Instruments,,3.122923
9539d695-ae29-471c-90d9-d8844197e395,2e5c3dc0-368a-4986-8da4-2b5218073cfa,Securitized Debt Instruments,,2.963986
af466cca-400b-426c-bad6-81a4e7643c79,a7402020-9df0-4ebd-8e97-561604a3f07b,Securitized Debt Instruments,,6.213087
814f3d31-6ea1-4703-818f-e082418cdc09,7cbbcb70-6b10-4c03-997b-407da75a7c91,Securitized Debt Instruments,,7.756043
7b791a59-732c-4304-b133-2c1c58df3a1d,2c500c08-517f-4cd6-a894-1445c723d18f,Securitized Debt Instruments,,1.856274
dd02ce33-52a6-4343-8259-5001ff8cf072,aaf00953-c796-43c6-a6c2-6114d7cb1b17,Securitized Debt Instruments,,0.221388
52cf83b7-dd5d-490f-bc21-da438baed6bc,e2d0ba1f-5f1d-4b8c-8027-d122ca8463c7,Securitized Debt Instruments,,5.601087
689d0248-563d-497a-8b95-1370673cb567,e64c4bb1-2f23-4e52-9961-f51bfbcf9642,Securitized Debt Instruments,,7.978254
214c30af-1ba0-4059-a383-9f9475be40f5,61579e94-4163-4b16-9eb0-1e4ef5123e65,Securitized Debt Instruments,,6.954996
dde7ddcb-cc1d-4175-ad23-38a9924e8eba,bf3ea8b2-f8fb-4b30-827f-509addf4d9ee,Securitized Debt Instruments,,2.710599
