835,12.2453,,,07-Apr-2023 17:24:14
836,SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 27 (1203 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
837,12.2453,,,07-Apr-2023 17:24:14
838,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days)
839,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Growth
840,12.1392,,,07-Apr-2023 17:24:14
841,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
842,12.1392,,,07-Apr-2023 17:24:14
843,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Growth
844,12.0460,,,07-Apr-2023 17:24:14
845,SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 28 (1163 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
846,12.0460,,,07-Apr-2023 17:24:14
847,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days)
848,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Growth
849,12.2167,,,07-Apr-2023 17:24:14
850,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
851,12.2167,,,07-Apr-2023 17:24:14
852,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Growth
853,12.1235,,,07-Apr-2023 17:24:14
854,SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 31 (1160 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
855,12.1235,,,07-Apr-2023 17:24:14
856,SBI Fixed Maturity Plan (FMP) - Series 32 ( 1140 Days),SBI Fixed Maturity Plan (FMP) - Series 32 ( 1140 Days),SBI Fixed Maturity Plan (FMP) - Series 32 ( 1140 Days),SBI Fixed Maturity Plan (FMP) - Series 32 ( 1140 Days)
857,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Growth
858,11.7845,,,07-Apr-2023 17:24:14
859,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
860,11.7844,,,07-Apr-2023 17:24:14
861,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Growth
862,11.6972,,,07-Apr-2023 17:24:14
863,SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 32 (1140 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
864,11.6972,,,07-Apr-2023 17:24:14
865,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days)
866,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Growth
867,11.6427,,,07-Apr-2023 17:24:14
868,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
869,11.6416,,,07-Apr-2023 17:24:14
870,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Growth
871,11.5573,,,07-Apr-2023 17:24:14
872,SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 33 (1128 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
873,11.5573,,,07-Apr-2023 17:24:14
874,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days)
875,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Growth
876,11.5769,,,07-Apr-2023 17:24:14
877,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
878,11.5769,,,07-Apr-2023 17:24:14
879,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Growth
880,11.4925,,,07-Apr-2023 17:24:14
881,SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 34 (3682 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
882,11.4926,,,07-Apr-2023 17:24:14
883,SBI Fixed Maturity Plan (FMP) - Series 41 (1498),SBI Fixed Maturity Plan (FMP) - Series 41 (1498),SBI Fixed Maturity Plan (FMP) - Series 41 (1498),SBI Fixed Maturity Plan (FMP) - Series 41 (1498)
884,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Direct Plan - Growth
885,10.9704,,,07-Apr-2023 17:24:14
886,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) - Regular Plan - Growth
887,10.9284,,,07-Apr-2023 17:24:14
888,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
889,10.9704,,,07-Apr-2023 17:24:14
890,SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 41 (1498 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
891,10.9284,,,07-Apr-2023 17:24:14
892,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days)
893,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Growth
894,10.8720,,,07-Apr-2023 17:24:14
895,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
896,10.8720,,,07-Apr-2023 17:24:14
897,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Growth
898,10.8396,,,07-Apr-2023 17:24:14
899,SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 46 (1850 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
900,10.8397,,,07-Apr-2023 17:24:14
901,SBI Fixed Maturity Plan (FMP) - Series 47 (1434 Days),SBI Fixed Maturity Plan (FMP) - Series 47 (1434 Days),SBI Fixed Maturity Plan (FMP) - Series 47 (1434 Days),SBI Fixed Maturity Plan (FMP) - Series 47 (1434 Days)
902,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Growth
903,10.7305,,,07-Apr-2023 17:24:14
904,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
905,10.7305,,,07-Apr-2023 17:24:14
906,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Growth
907,10.6999,,,07-Apr-2023 17:24:14
908,SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) Series 47 (1434 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
909,10.6999,,,07-Apr-2023 17:24:14
910,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days)
911,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Growth
912,10.7034,,,07-Apr-2023 17:24:14
913,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
914,10.7034,,,07-Apr-2023 17:24:14
915,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Growth
916,10.6711,,,07-Apr-2023 17:24:14
917,SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 48 (1458 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
918,10.6711,,,07-Apr-2023 17:24:14
919,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days)
920,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Growth
921,10.7161,,,07-Apr-2023 17:24:14
922,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
923,10.7161,,,07-Apr-2023 17:24:14
924,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Growth
925,10.6849,,,07-Apr-2023 17:24:14
926,SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 49 (1823 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
927,10.6849,,,07-Apr-2023 17:24:14
928,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days)
929,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Growth
930,10.6127,,,07-Apr-2023 17:24:14
931,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW)
932,10.6127,,,07-Apr-2023 17:24:14
933,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan - Growth
934,10.5808,,,07-Apr-2023 17:24:14
935,SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan -Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan -Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan -Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 50 (1843 Days) - Regular Plan -Income Distribution Capital Withdrawal Option (IDCW)
936,10.5808,,,07-Apr-2023 17:24:14
937,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days)
938,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Growth
939,10.5888,,,07-Apr-2023 17:24:14
940,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Direct Plan - Income Distribution Capital Withdrawal Option (IDCW)
941,10.5893,,,07-Apr-2023 17:24:14
942,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Growth
943,10.5607,,,07-Apr-2023 17:24:14
944,SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Income Distribution Capital Withdrawal Option (IDCW),SBI Fixed Maturity Plan (FMP) - Series 51 (1846 Days) - Regular Plan - Income Distribution Capital Withdrawal Option (IDCW)
945,10.5608,,,07-Apr-2023 17:24:14
946,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days),SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days),SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days),SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days)
947,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 52 (1848 Days) - Direct Plan - Growth
948,10.5808,,,07-Apr-2023 17:24:14
